ENCHANTED_SLIME_BALL,15.0,97.0,1263.3,1.0
ENCHANTED_SLIME_BALL,16.0,704.0,1263.5,1.0
ENCHANTED_SLIME_BALL,17.0,768.0,1263.6,1.0
ENCHANTED_SLIME_BALL,18.0,158.0,1263.8,1.0
ENCHANTED_SLIME_BALL,19.0,219.0,1263.9,1.0
ENCHANTED_SLIME_BALL,20.0,1232.0,1264.1,1.0
ENCHANTED_SLIME_BALL,21.0,64.0,1264.7,2.0
ENCHANTED_SLIME_BALL,22.0,47.0,1265.1,2.0
ENCHANTED_SLIME_BALL,23.0,195.0,1265.2,1.0
ENCHANTED_SLIME_BALL,24.0,187.0,1265.3,1.0
ENCHANTED_SLIME_BALL,25.0,22.0,1285.4,1.0
ENCHANTED_SLIME_BALL,26.0,1088.0,1299.7,1.0
ENCHANTED_SLIME_BALL,27.0,160.0,1307.6,1.0
ENCHANTED_SLIME_BALL,28.0,160.0,1307.9,1.0
ENCHANTED_SLIME_BALL,29.0,45.0,1308.2,1.0
ENCHANTED_SLIME_BALL,30.0,357.0,1308.3,2.0
ENCHANTED_RED_MUSHROOM,1.0,941.0,3690.1,1.0
ENCHANTED_RED_MUSHROOM,2.0,224.0,3690.3,1.0
ENCHANTED_RED_MUSHROOM,3.0,28.0,3690.4,1.0
ENCHANTED_RED_MUSHROOM,4.0,20.0,3690.5,1.0
ENCHANTED_RED_MUSHROOM,5.0,95.0,3690.8,1.0
ENCHANTED_RED_MUSHROOM,6.0,238.0,3691.2,1.0
ENCHANTED_RED_MUSHROOM,7.0,35.0,3691.4,1.0
ENCHANTED_RED_MUSHROOM,8.0,135.0,3691.7,1.0
ENCHANTED_RED_MUSHROOM,9.0,488.0,3691.9,1.0
ENCHANTED_RED_MUSHROOM,10.0,4931.0,3692.0,1.0
ENCHANTED_RED_MUSHROOM,11.0,7.0,3692.9,1.0
ENCHANTED_RED_MUSHROOM,12.0,1.0,3693.0,1.0
ENCHANTED_RED_MUSHROOM,13.0,117.0,3693.8,1.0
ENCHANTED_RED_MUSHROOM,14.0,20.0,3694.0,1.0
ENCHANTED_RED_MUSHROOM,15.0,5.0,3695.0,1.0
ENCHANTED_RED_MUSHROOM,16.0,45.0,3695.9,1.0
ENCHANTED_RED_MUSHROOM,17.0,682.0,3696.1,1.0
